unique_id,subnational_wide,per_unit_impacts,emissions_reduction_impact,units,impact_time_frame,impact_page,intervention,mitigation_strategy_cat,sector,study_subject_type,study_subject_value,study_subject_units,impact_type,methodology,model,impact_components,subnational_context,subnational_name,subnational_country,subnational_page,gov_action_or_policy,policy_note,policy_page,units_available,synthesis_group,name,country,entity_type,iso,population,region,mitigation_stratcat_t2,mitigation_stratcat_t1,emissions_reduction_impact_orig,units_orig,year,impact_time_period_end,weight1,weight2,unit_conversion,er_impact_tco2,er_impact_tco2_annual,er_impact_tco2_annual_pc,short_strat,outlier,er_impact_std_w1,er_impact_std_w2
284388,Yes,No,38487,tCO2/year,1,10,"Geothermal system, 204524 kWh installed capacity",Other renewable energy,Electricity and heat,NA,NA,NA,Potential/Ex Ante,Energy systems modeling,Long Range Energy Alternatives Planning (LEAP) Model,Electricity fuel replacement,City or Municipal Government,Sejong City,South Korea,1,No,NA,NA,No,sg_1,Sejong Special Autonomous City,South Korea,City,KOR,194173,East Asia and the Pacific,Other renewable energy,Clean energy generation,      NA,NA,2020,2030,0.633333333,0.9,1,38487,38487,0.198209844,Other renewable energy,0,0.125532901,0.178388859
284421,Yes,No,69.75,million tons CO2,26,7,"Municipal government encourages people to travel by bicycle and public transport and limits travelling by car, public transport is preferred mode of transport",Public transport,Transport,Trips,3.4e+07,person-times,Potential/Ex Ante,Traffic demand modeling,NA,"Fuel consumption, transportation mode",City or Municipal Government,Beijing,China,1,No,NA,NA,Yes,sg_1,Beijing,China,City,CHN,20384000,East Asia and the Pacific,Public transport,Alternative transportation modes,      NA,NA,2010,2030,0.6,0.8,1000000,69750000,2682692.31,0.131607747,Public transport,0,0.078964648,0.105286197
304850,Yes,No,4,tons CO2-equivalent/year,1,9,Merged waste transfer stations,Waste segregation,Waste,Waste,474237,tons/year,Potential/Ex Ante,Emissions accounting,GHG Calculator for Solid Waste,"Transportation, landfilling, composting",City or Municipal Government,Surabaya,Indonesia,1,Yes,"MRF has been one of waste treatments in Surabaya since 2013, followed by the next one in 2015, as an alternative to TS",4,Yes,sg_1,Surabaya,Indonesia,City,IDN,2853661,East Asia and the Pacific,Waste system management,Waste and water treatment practices,      NA,NA,2020,NA,0.316666667,0.95,1,4,4,1.4017081916878e-06,Waste system management,0,4.43874260701137e-07,1.33162278210341e-06
304850,Yes,No,96343,tons CO2-equivalent/year,1,9,Upgraded waste transfer stations into material recovery facilities,Waste segregation,Waste,NA,474237,tons/year,Potential/Ex Ante,Emissions accounting,GHG Calculator for Solid Waste,"Transportation, landfilling, composting",City or Municipal Government,Surabaya,Indonesia,1,Yes,"MRF has been one of waste treatments in Surabaya since 2013, followed by the next one in 2015, as an alternative to TS",4,Yes,sg_1,Surabaya,Indonesia,City,IDN,2853661,East Asia and the Pacific,Waste system management,Waste and water treatment practices,      NA,NA,2020,NA,0.316666667,0.95,1,96343,96343,0.033761193,Waste system management,0,0.010691044,0.032073133
304850,Yes,No,95176,tons CO2-equivalent/year,1,9,Upgraded waste transfer stations and implement distributed materials recovery facility (MRF) system,Waste segregation,Waste,NA,474237,tons/year,Potential/Ex Ante,Emissions accounting,GHG Calculator for Solid Waste,"Transportation, landfilling, composting",City or Municipal Government,Surabaya,Indonesia,1,Yes,"MRF has been one of waste treatments in Surabaya since 2013, followed by the next one in 2015, as an alternative to TS",4,Yes,sg_1,Surabaya,Indonesia,City,IDN,2853661,East Asia and the Pacific,Waste system management,Waste and water treatment practices,      NA,NA,2020,NA,0.316666667,0.95,1,95176,95176,0.033352245,Waste system management,0,0.010561544,0.031684632
313159,Yes,No,10.963,million tons CO2,1,1,"Increase green open space by 100 acres (20 acres per year, 5 years)","Afforestation, greening",Agriculture and forestry,NA,662.33,km^2,Potential/Ex Ante,System dynamics modeling,NA,"Energy consumption, green space",City or Municipal Government,Jakarta,Indonesia,1,No,NA,NA,Yes,sg_1,Jakarta,Indonesia,City,IDN,10562088,East Asia and the Pacific,"Afforestation, greening",Land use and development,      NA,NA,2015,2029,0.62,0.86,1000000,10963000,10963000,1.037957646,"Afforestation, greening",0,0.643533741,0.892643576
313159,Yes,No,4.242,million tons CO2,1,1,Replace 15% of diesel with biodiesel,Other renewable energy,Electricity and heat,NA,NA,NA,Potential/Ex Ante,System dynamics modeling,NA,"Energy consumption, green space",City or Municipal Government,Jakarta,Indonesia,1,No,NA,NA,No,sg_1,Jakarta,Indonesia,City,IDN,10562088,East Asia and the Pacific,Other renewable energy,Clean energy generation,      NA,NA,2015,2029,0.62,0.86,1000000,4242000,4242000,0.401625133,Other renewable energy,0,0.249007583,0.345397615
313238,Yes,No,2.4,million kgCO2-eq,1,10,Using biogas in combined-cycle gas turbine in CHP and DHS with electric buses rather than biogas used as fuel for ICE buses,Transition to low emissions fuels,Transport,Travel Distance,5300000,km/year,Potential/Ex Ante,Energy systems modeling,MODEST,"Transportation fuel replacement, electricity consumption",City or Municipal Government,Linkoping,Sweden,1,No,NA,NA,Yes,sg_1,Linkoping,Sweden,City,SWE,166212,Europe,Fuel switching and fuel efficiency,Clean vehicle transportation,      NA,NA,2019,NA,0.65,0.95,1000,2400,2400,0.014439391,Fuel switching and f...,0,0.009385604,0.013717421
313929,Yes,No,1078,ktCO2/a,1,8,Reducing district heating system temperature chart to 110/55C,"District heating/cooling, expansion",Electricity and heat,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,"Energy consumption, electricity fuel replacement",City or Municipal Government,Moscow,Russia,1,No,NA,NA,No,sg_1,Moscow,Russia,City,RUS,12197596,Eastern Europe and Central Asia,"District heating/cooling, expansion",Energy system operations,      NA,NA,2020,2016,0.333333333,1,1000,1078000,1078000,0.088378071,District heating/coo...,0,0.029459357,0.088378071
313929,Yes,No,1179,ktCO2/a,1,8,Reducing district heating system temperature chart to 110/50C,"District heating/cooling, expansion",Electricity and heat,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,"Energy consumption, electricity fuel replacement",City or Municipal Government,Moscow,Russia,1,No,NA,NA,No,sg_1,Moscow,Russia,City,RUS,12197596,Eastern Europe and Central Asia,"District heating/cooling, expansion",Energy system operations,      NA,NA,2020,2016,0.333333333,1,1000,1179000,1179000,0.096658391,District heating/coo...,0,0.032219464,0.096658391
313929,Yes,No,1138,ktCO2/a,1,8,Reducing district heating system temperature chart to 105/55C,"District heating/cooling, expansion",Electricity and heat,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,"Energy consumption, electricity fuel replacement",City or Municipal Government,Moscow,Russia,1,No,NA,NA,No,sg_1,Moscow,Russia,City,RUS,12197596,Eastern Europe and Central Asia,"District heating/cooling, expansion",Energy system operations,      NA,NA,2020,2016,0.333333333,1,1000,1138000,1138000,0.093297073,District heating/coo...,0,0.031099024,0.093297073
313929,Yes,No,1237,ktCO2/a,1,8,Reducing district heating system temperature chart to 105/50C,"District heating/cooling, expansion",Electricity and heat,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,"Energy consumption, electricity fuel replacement",City or Municipal Government,Moscow,Russia,1,No,NA,NA,No,sg_1,Moscow,Russia,City,RUS,12197596,Eastern Europe and Central Asia,"District heating/cooling, expansion",Energy system operations,      NA,NA,2020,2016,0.333333333,1,1000,1237000,1237000,0.101413426,District heating/coo...,0,0.033804475,0.101413426
313929,Yes,No,1285,ktCO2/a,1,8,Reducing district heating system temperature chart to 100/50C,"District heating/cooling, expansion",Electricity and heat,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,"Energy consumption, electricity fuel replacement",City or Municipal Government,Moscow,Russia,1,No,NA,NA,No,sg_1,Moscow,Russia,City,RUS,12197596,Eastern Europe and Central Asia,"District heating/cooling, expansion",Energy system operations,      NA,NA,2020,2016,0.333333333,1,1000,1285000,1285000,0.105348628,District heating/coo...,0,0.035116209,0.105348628
313929,Yes,No,1325,ktCO2/a,1,8,Reducing district heating system temperature chart to 95/50C,"District heating/cooling, expansion",Electricity and heat,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,"Energy consumption, electricity fuel replacement",City or Municipal Government,Moscow,Russia,1,No,NA,NA,No,sg_1,Moscow,Russia,City,RUS,12197596,Eastern Europe and Central Asia,"District heating/cooling, expansion",Energy system operations,      NA,NA,2020,2016,0.333333333,1,1000,1325000,1325000,0.108627962,District heating/coo...,0,0.036209321,0.108627962
314379,Yes,No,3.4,TCO2/year,1,21,PV and EV integration in vehicle-to-home system,"Electric Mobility (EV, HEV)",Transport,NA,NA,NA,Potential/Ex Ante,Techno-economic modeling,NA,"Gasoline consumption, electricity consumption",City or Municipal Government,Kyoto,Japan,3,No,NA,NA,No,sg_1,Kyoto,Japan,City,JPN,1463723,East Asia and the Pacific,"Electric Mobility (EV, HEV)",Clean vehicle transportation,      NA,NA,2020,2030,0.966666667,0.9,1,3.4,3.4,2.32284387141556e-06,Electric Mobility (E...,0,2.24541574236838e-06,2.09055948427401e-06
314379,Yes,No,1,TCO2/year,1,21,EV charging only off of electric grid,"Electric Mobility (EV, HEV)",Transport,NA,NA,NA,Potential/Ex Ante,Techno-economic modeling,NA,"Gasoline consumption, electricity consumption",City or Municipal Government,Kyoto,Japan,3,No,NA,NA,No,sg_1,Kyoto,Japan,City,JPN,1463723,East Asia and the Pacific,"Electric Mobility (EV, HEV)",Clean vehicle transportation,      NA,NA,2020,2030,0.633333333,0.9,1,1,1,6.83189373945753e-07,Electric Mobility (E...,0,4.32686603498977e-07,6.14870436551178e-07
317350,Yes,No,44000000,kgCO2,1,28,"Promoting battery electric vehicles during the 13th 5 year plan (2016-2020), 50% of all trucks, 35% of taxis, buses, and logistic vehicles","Electric Mobility (EV, HEV)",Transport,NA,NA,NA,Potential/Ex Ante,Life cycle assessment,NA,"Energy consumption, vehicle speed (traffic)",City or Municipal Government,Beijing,China,3,No,NA,NA,No,sg_1,Beijing,China,City,CHN,20384000,East Asia and the Pacific,"Electric Mobility (EV, HEV)",Clean vehicle transportation,      NA,NA,2017,2020,0.656666667,0.97,0.001,44000,44000,0.002158556,Electric Mobility (E...,0,0.001417452,0.002093799
338428,Yes,No,72,ktCO2e,17,8,"Replacing compact flouorescent tubes with LED tubes  100,000 tubes",Energy efficiency measures,Buildings,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,Unclear,City or Municipal Government,Kigali,Rwanda,1,No,NA,NA,No,sg_1,Kigali,Rwanda,City,RWA,859332,Sub-Saharan Africa,Energy efficiency measures,Building construction and improvement,      NA,NA,2019,2032,0.29,0.87,1000,72000,4235.29,0.004928589,Energy efficiency me...,0,0.001429291,0.004287872
338428,Yes,No,60,ktCO2e,17,8,"Replacing incandescent light bulbs with LED bulbs - 100,000 bulbs",Energy efficiency measures,Buildings,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,Unclear,City or Municipal Government,Kigali,Rwanda,1,No,NA,NA,No,sg_1,Kigali,Rwanda,City,RWA,859332,Sub-Saharan Africa,Energy efficiency measures,Building construction and improvement,      NA,NA,2019,2032,0.29,0.87,1000,60000,3529.41,0.004107157,Energy efficiency me...,0,0.001191076,0.003573227
338428,Yes,No,48,ktCO2e,17,8,Building energy efficiency standards,Energy efficiency measures,Buildings,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,Unclear,City or Municipal Government,Kigali,Rwanda,1,No,NA,NA,No,sg_1,Kigali,Rwanda,City,RWA,859332,Sub-Saharan Africa,Energy efficiency measures,Building construction and improvement,      NA,NA,2019,2032,0.29,0.87,1000,48000,2823.53,0.003285726,Energy efficiency me...,0,0.000952861,0.002858582
338428,Yes,No,39,ktCO2e,17,8,2.5 kWp solar panel - 3000 installed,Solar PV energy,Buildings,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,Unclear,City or Municipal Government,Kigali,Rwanda,1,No,NA,NA,No,sg_1,Kigali,Rwanda,City,RWA,859332,Sub-Saharan Africa,Solar PV energy,Building energy and heat systems,      NA,NA,2019,2032,0.29,0.87,1000,39000,2294.12,0.002669652,Solar PV energy,0,0.000774199,0.002322597
338428,Yes,No,35,ktCO2e,17,8,"Street lighting, replacing high pressure sodium bulbs with LED bulbs",Energy efficiency measures,Buildings,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,Unclear,City or Municipal Government,Kigali,Rwanda,1,No,NA,NA,No,sg_1,Kigali,Rwanda,City,RWA,859332,Sub-Saharan Africa,Energy efficiency measures,Building construction and improvement,      NA,NA,2019,2032,0.29,0.87,1000,35000,2058.82,0.002395842,Energy efficiency me...,0,0.000694794,0.002084382
338428,Yes,No,29,ktCO2e,17,8,300-L solar water heater - 3000 installed,"Solar PV thermal, Solar PV cooling, Solar trigeneration CPVT",Buildings,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,Unclear,City or Municipal Government,Kigali,Rwanda,1,No,NA,NA,No,sg_1,Kigali,Rwanda,City,RWA,859332,Sub-Saharan Africa,"Solar PV thermal, Solar PV cooling, Solar trigeneration CPVT",Building energy and heat systems,      NA,NA,2019,2032,0.29,0.87,1000,29000,1705.88,0.001985126,"Solar PV thermal, So...",0,0.000575687,0.00172706
338428,Yes,No,321,ktCO2e,17,8,200 L solar water heaters - 50000 installed,"Solar PV thermal, Solar PV cooling, Solar trigeneration CPVT",Buildings,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,Unclear,City or Municipal Government,Kigali,Rwanda,1,No,NA,NA,No,sg_1,Kigali,Rwanda,City,RWA,859332,Sub-Saharan Africa,"Solar PV thermal, Solar PV cooling, Solar trigeneration CPVT",Building energy and heat systems,      NA,NA,2019,2032,0.29,0.87,1000,321000,18882.35,0.021973292,"Solar PV thermal, So...",0,0.006372255,0.019116764
338428,Yes,No,281,ktCO2e,17,8,Replacing incandescent light bulbs with LED bulbs,Energy efficiency measures,Buildings,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,Unclear,City or Municipal Government,Kigali,Rwanda,1,No,NA,NA,No,sg_1,Kigali,Rwanda,City,RWA,859332,Sub-Saharan Africa,Energy efficiency measures,Building construction and improvement,      NA,NA,2019,2032,0.29,0.87,1000,281000,16529.41,0.019235187,Energy efficiency me...,0,0.005578204,0.016734613
338428,Yes,No,258,ktCO2e,17,8,Replacing incandescent lightbulbs with compact fluorescent bulbs,Energy efficiency measures,Buildings,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,Unclear,City or Municipal Government,Kigali,Rwanda,1,No,NA,NA,No,sg_1,Kigali,Rwanda,City,RWA,859332,Sub-Saharan Africa,Energy efficiency measures,Building construction and improvement,      NA,NA,2019,2032,0.29,0.87,1000,258000,15176.47,0.017660777,Energy efficiency me...,0,0.005121625,0.015364876
338428,Yes,No,90,ktCO2e,17,8,Improved cookstoves,Energy efficiency measures,Buildings,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,Unclear,City or Municipal Government,Kigali,Rwanda,1,No,NA,NA,No,sg_1,Kigali,Rwanda,City,RWA,859332,Sub-Saharan Africa,Energy efficiency measures,Building construction and improvement,      NA,NA,2019,2032,0.29,0.87,1000,90000,5294.12,0.006160736,Energy efficiency me...,0,0.001786613,0.00535984
338428,Yes,No,18,ktCO2e,17,8,200 W solar home system - 15000 installed,Solar PV energy,Buildings,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,Unclear,City or Municipal Government,Kigali,Rwanda,1,No,NA,NA,No,sg_1,Kigali,Rwanda,City,RWA,859332,Sub-Saharan Africa,Solar PV energy,Building energy and heat systems,      NA,NA,2019,2032,0.29,0.87,1000,18000,1058.82,0.001232147,Solar PV energy,0,0.000357323,0.001071968
338428,Yes,No,11,ktCO2e,17,8,Replacing charcoal cookstoves with LPG stoves,Transition to low emissions fuels,Buildings,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,Unclear,City or Municipal Government,Kigali,Rwanda,1,No,NA,NA,No,sg_1,Kigali,Rwanda,City,RWA,859332,Sub-Saharan Africa,Fuel switching and fuel efficiency,Building energy and heat systems,      NA,NA,2019,2032,0.29,0.87,1000,11000,647.06,0.000752979,Fuel switching and f...,0,0.000218364,0.000655092
338428,Yes,No,1340,ktCO2e,17,8,Doubling bus network capacity with Euro IV standards,Public transport,Transport,NA,NA,NA,Potential/Ex Ante,Emissions accounting,NA,Unclear,City or Municipal Government,Kigali,Rwanda,1,No,NA,NA,No,sg_1,Kigali,Rwanda,City,RWA,859332,Sub-Saharan Africa,Public transport,Alternative transportation modes,      NA,NA,2019,2032,0.29,0.87,1000,1340000,78823.53,0.091726515,Public transport,0,0.026600689,0.079802068
