unique_id,subnational_wide,per_unit_impacts,emissions_reduction_impact,units,impact_time_frame,impact_time_period,any_error_metrics,impact_page,intervention,mitigation_strategy_cat,sector,study_subject_general,study_subject_detail,study_subject_type,study_subject_value,study_subject_units,impact_type,methodology,model,emissions_factors,emissions_factors_page,survey,survey_respondents,impact_components,subnational_context,subnational_name,subnational_country,subnational_page,gov_action_or_policy,policy_note,policy_page,units_available,synthesis_group,name,country,entity_type,iso,lat,lng,population,population_year,region,mitigation_stratcat_t2,mitigation_stratcat_t1
19796,No,Yes,34.7,kgCO2/m2-year,1,Unclear,No,23,Combined VAV-rotary energy recovery ventilation (ERC) system,Energy efficiency measures,Buildings,One commercial building,"South-facing, medium-sized commercial office building with 1650 m^2 floor area",Building Area,1650,m^2,Potential/Ex Ante,Simulation analysis,EnergyPlus simulation analysis model,Yes,9,No,NA,Energy consumption,Regional Government,Incheon,South Korea,1,No,NA,NA,Yes,sg_3,Incheon,South Korea,City,KOR,37.48333333,126.6333333,2966216,2018,East Asia and the Pacific,Energy efficiency measures,Building construction and improvement
19796,No,Yes,35.2,kgCO2/m2-year,1,Unclear,No,23,Combined VAV-under floor air distribution (UFAD) system,Energy efficiency measures,Buildings,One commercial building,"South-facing, medium-sized commercial office building with 1650 m^2 floor area",Building Area,1650,m^2,Potential/Ex Ante,Simulation analysis,EnergyPlus simulation analysis model,Yes,9,No,NA,Energy consumption,Regional Government,Incheon,South Korea,1,No,NA,NA,Yes,sg_3,Incheon,South Korea,City,KOR,37.48333333,126.6333333,2966216,2018,East Asia and the Pacific,Energy efficiency measures,Building construction and improvement
19796,No,Yes,40.9,kgCO2/m2-year,1,Unclear,No,23,Active chilled beam with dedicated outdoor air system (DOAS),Energy efficiency measures,Buildings,One commercial building,"South-facing, medium-sized commercial office building with 1650 m^2 floor area",Building Area,1650,m^2,Potential/Ex Ante,Simulation analysis,EnergyPlus simulation analysis model,Yes,9,No,NA,Energy consumption,Regional Government,Incheon,South Korea,1,No,NA,NA,Yes,sg_3,Incheon,South Korea,City,KOR,37.48333333,126.6333333,2966216,2018,East Asia and the Pacific,Energy efficiency measures,Building construction and improvement
19796,No,Yes,24.3,kgCO2/m2-year,1,Unclear,No,23,Condensing HW boiler and high efficiency centrifugal chiller with efficiency of boiler at 95%,Energy efficiency measures,Buildings,One commercial building,"South-facing, medium-sized commercial office building with 1650 m^2 floor area",Building Area,1650,m^2,Potential/Ex Ante,Simulation analysis,EnergyPlus simulation analysis model,Yes,9,No,NA,Energy consumption,Regional Government,Incheon,South Korea,1,No,NA,NA,Yes,sg_3,Incheon,South Korea,City,KOR,37.48333333,126.6333333,2966216,2018,East Asia and the Pacific,Energy efficiency measures,Building construction and improvement
19796,No,Yes,29,kgCO2/m2-year,1,Unclear,No,23,Condensing HW boiler and high efficiency centrifugal chiller with COP of chiller at 6.5,Energy efficiency measures,Buildings,One commercial building,"South-facing, medium-sized commercial office building with 1650 m^2 floor area",Building Area,1650,m^2,Potential/Ex Ante,Simulation analysis,EnergyPlus simulation analysis model,Yes,9,No,NA,Energy consumption,Regional Government,Incheon,South Korea,1,No,NA,NA,Yes,sg_3,Incheon,South Korea,City,KOR,37.48333333,126.6333333,2966216,2018,East Asia and the Pacific,Energy efficiency measures,Building construction and improvement
19796,No,Yes,32.7,kgCO2/m2-year,1,Unclear,No,23,Condensing HW boiler and high efficiency centrifugal chiller with efficiency of boiler at 95% and COP of chiller at 6.5,Energy efficiency measures,Buildings,One commercial building,"South-facing, medium-sized commercial office building with 1650 m^2 floor area",Building Area,1650,m^2,Potential/Ex Ante,Simulation analysis,EnergyPlus simulation analysis model,Yes,9,No,NA,Energy consumption,Regional Government,Incheon,South Korea,1,No,NA,NA,Yes,sg_3,Incheon,South Korea,City,KOR,37.48333333,126.6333333,2966216,2018,East Asia and the Pacific,Energy efficiency measures,Building construction and improvement
19796,No,Yes,30,kgCO2/m2-year,1,Unclear,No,23,Ground source heat pump,"Geothermal heat pumps, ground source heat pumps",Buildings,One commercial building,"South-facing, medium-sized commercial office building with 1650 m^2 floor area",Building Area,1650,m^2,Potential/Ex Ante,Simulation analysis,EnergyPlus simulation analysis model,Yes,9,No,NA,Energy consumption,Regional Government,Incheon,South Korea,1,No,NA,NA,Yes,sg_3,Incheon,South Korea,City,KOR,37.48333333,126.6333333,2966216,2018,East Asia and the Pacific,"Geothermal heat pumps, ground source heat pumps",Building energy and heat systems
19796,No,Yes,50.7,kgCO2/m2-year,1,Unclear,No,23,Ground source heat pump and active chilled beam with DOAS,"Geothermal heat pumps, ground source heat pumps",Buildings,One commercial building,"South-facing, medium-sized commercial office building with 1650 m^2 floor area",Building Area,1650,m^2,Potential/Ex Ante,Simulation analysis,EnergyPlus simulation analysis model,Yes,9,No,NA,Energy consumption,Regional Government,Incheon,South Korea,1,No,NA,NA,Yes,sg_3,Incheon,South Korea,City,KOR,37.48333333,126.6333333,2966216,2018,East Asia and the Pacific,"Geothermal heat pumps, ground source heat pumps",Building energy and heat systems
21115,No,No,334213,kgCO2,1,2016-2017,No,13,District heating from biomass,"District heating/cooling, expansion",Buildings,Some buildings,1 university building,Building Area,20397,m^2,Achieved/Ex Post,Heating energy consumption analysis,NA,Yes,12,No,NA,Energy fuel replacement,City or Municipal Government,Valladolid,Spain,2,No,NA,NA,Yes,sg_2,Valladolid,Spain,City,ESP,41.65213,-4.728562,325000,2018,Europe,"District heating/cooling, expansion",Building energy and heat systems
21845,Yes,No,1.7,MtCO2/year,1,2050,No,11,"Adjustments to energy supply - remove coal CHP and oil boilers, add biomass boilers and heat pumps",Low-carbon energy generation,Electricity and heat,All residents,NA,NA,NA,NA,Potential/Ex Ante,Techno-economic energy system optimization,NA,No,NA,No,NA,Energy fuel replacement,City or Municipal Government,Helsinki,Finland,NA,Yes,"This scenario represents the plans of Helen, Helsinki's municipal utility",NA,No,sg_1,Helsinki,Finland,City,FIN,60.17083333,24.9375,644700,2017,Europe,Low-carbon energy generation,Clean energy generation
22195,No,Yes,24,g/km,0.666666667,2014,No,1291,PHEVs compared to conventional ICE,"Electric Mobility (EV, HEV)",Transport,Private vehicles,"50 PHEVs, 138,000 km",Travel Distance,138000,km,Achieved/Ex Post,"Real driving analysis, life cycle assessment",NA,Yes,NA,No,NA,"Vehicle energy consumption, electricity production, fuel production",City or Municipal Government,Shanghai,China,1284,No,NA,NA,Yes,sg_3,Shanghai,China,City,CHN,31.22861111,121.4747222,23741000,2019,East Asia and the Pacific,"Electric Mobility (EV, HEV)",Clean vehicle transportation
23643,Yes,No,1566.49,tCO2e,Unclear,2017,No,14,"Classify waste, reduce landfill and incineration, introduce composting",Waste segregation,Waste,Waste sector,"7867 t/d landfill, 6999 t/d incineration, 4675 t/d composting",Municipal Solid Waste,19541,tons/day,Potential/Ex Ante,Life cycle assessment,NA,Yes,13,No,NA,"Transportation, landfill, incineration, composting, recycling (avoided raw materials), electricity",City or Municipal Government,Beijing,China,NA,No,NA,NA,Yes,sg_1,Beijing,China,City,CHN,39.91666667,116.3833333,20384000,2018,East Asia and the Pacific,Waste system management,Waste and water treatment practices
23643,Yes,No,9287.34,tCO2e,Unclear,2017,No,14,"Classify waste, eliminate landfill, increase incineration, introduce composting",Waste segregation,Waste,Waste sector,"14866 t/d incineration, 4675 t/d composting",Municipal Solid Waste,19541,tons/day,Potential/Ex Ante,Life cycle assessment,NA,Yes,13,No,NA,"Transportation, landfill, incineration, composting, recycling (avoided raw materials), electricity",City or Municipal Government,Beijing,China,NA,No,NA,NA,Yes,sg_1,Beijing,China,City,CHN,39.91666667,116.3833333,20384000,2018,East Asia and the Pacific,Waste system management,Waste and water treatment practices
23643,Yes,No,10019.05,tCO2e,Unclear,2017,No,14,"Classify waste, reduce landfill and incineration, introduce composting and recycling",Waste segregation,Waste,Waste sector,"5523 t/d landfill, 4913 t/d incineration, 4675 t/d composting, 4430 t/d recycling",Municipal Solid Waste,19541,tons/day,Potential/Ex Ante,Life cycle assessment,NA,Yes,13,No,NA,"Transportation, landfill, incineration, composting, recycling (avoided raw materials), electricity",City or Municipal Government,Beijing,China,NA,No,NA,NA,Yes,sg_1,Beijing,China,City,CHN,39.91666667,116.3833333,20384000,2018,East Asia and the Pacific,Waste system management,Waste and water treatment practices
23643,Yes,No,15876.73,tCO2e,Unclear,2017,No,14,"Classify waste, eliminate landfill, increase incineration, introduce composting and recycling",Waste segregation,Waste,Waste sector,"10436 t/d incineration, 4675 t/d composting, 4430 t/d recycling",Municipal Solid Waste,19541,tons/day,Potential/Ex Ante,Life cycle assessment,NA,Yes,13,No,NA,"Transportation, landfill, incineration, composting, recycling (avoided raw materials), electricity",City or Municipal Government,Beijing,China,NA,No,NA,NA,Yes,sg_1,Beijing,China,City,CHN,39.91666667,116.3833333,20384000,2018,East Asia and the Pacific,Waste system management,Waste and water treatment practices
24122,No,No,0.13,million tCO2,1,2014,No,9,Urban rail line,Public transport,Transport,Urban rail line,"Line 6, 219.57 million passengers per year",Passengers,219.57,million persons,Achieved/Ex Post,"Network analysis, direct sample expanding method",NA,Yes,6,Yes,1440,"Transportation mode, rail energy consumption (direct), other transportation emissions (indirect)",City or Municipal Government,Beijing,China,NA,Yes,Rail transit lines that were opened in Beijing,1,Yes,sg_2,Beijing,China,City,CHN,39.91666667,116.3833333,20384000,2018,East Asia and the Pacific,Public transport,Alternative transportation modes
24122,No,No,0.114,million tCO2,1,2014,No,9,Urban rail line,Public transport,Transport,Urban rail line,"Line 9, 168.15 million passengers per year",Passengers,168.15,million persons,Achieved/Ex Post,"Network analysis, direct sample expanding method",NA,Yes,6,Yes,1215,"Transportation mode, rail energy consumption (direct), other transportation emissions (indirect)",City or Municipal Government,Beijing,China,NA,Yes,Rail transit lines that were opened in Beijing,1,Yes,sg_2,Beijing,China,City,CHN,39.91666667,116.3833333,20384000,2018,East Asia and the Pacific,Public transport,Alternative transportation modes
24122,No,No,0.258,million tCO2,1,2014,No,9,Urban rail line,Public transport,Transport,Urban rail line,"Line 10, 616.58 million passengers per year",Passengers,616.58,million persons,Achieved/Ex Post,"Network analysis, direct sample expanding method",NA,Yes,6,Yes,4305,"Transportation mode, rail energy consumption (direct), other transportation emissions (indirect)",City or Municipal Government,Beijing,China,NA,Yes,Rail transit lines that were opened in Beijing,1,Yes,sg_2,Beijing,China,City,CHN,39.91666667,116.3833333,20384000,2018,East Asia and the Pacific,Public transport,Alternative transportation modes
24122,No,No,0.027,million tCO2,1,2014,No,9,Urban rail line,Public transport,Transport,Urban rail line,"Line 15, 54.52 million passengers per year",Passengers,54.52,million persons,Achieved/Ex Post,"Network analysis, direct sample expanding method",NA,Yes,6,Yes,410,"Transportation mode, rail energy consumption (direct), other transportation emissions (indirect)",City or Municipal Government,Beijing,China,NA,Yes,Rail transit lines that were opened in Beijing,1,Yes,sg_2,Beijing,China,City,CHN,39.91666667,116.3833333,20384000,2018,East Asia and the Pacific,Public transport,Alternative transportation modes
24132,Yes,No,1539424,tCO2e/year,1,2011,No,10,All waste classes incinerated,"Waste to energy, energy from waste",Waste,Waste sector,NA,Municipal Solid Waste,5935973,tonnes,Potential/Ex Ante,Life cycle assessment,NA,Yes,4,No,NA,"Raw material extraction (electricity, ash, digestate), product manufacture, distribution, consumption",Regional Government,New South Wales,Australia,NA,No,NA,NA,Yes,sg_1,New South Wales,Australia,Region,AUS,-32,147,8176368,2021,East Asia and the Pacific,"Waste to energy, energy from waste",Waste and water treatment practices
24132,Yes,No,633943,tCO2e/year,1,2011,No,10,"Food waste treated through anaerobic digestion (AD), other waste landfilled","Waste to energy, energy from waste",Waste,Waste sector,NA,Municipal Solid Waste,5935973,tonnes,Potential/Ex Ante,Life cycle assessment,NA,Yes,4,No,NA,"Raw material extraction (electricity, ash, digestate), product manufacture, distribution, consumption",Regional Government,New South Wales,Australia,NA,No,NA,NA,Yes,sg_1,New South Wales,Australia,Region,AUS,-32,147,8176368,2021,East Asia and the Pacific,"Waste to energy, energy from waste",Waste and water treatment practices
24132,Yes,No,1735491,tCO2e/year,1,2011,No,10,"Combustible waste treated through incineration, food waste treated through AD, non-combustible waste landfilled","Waste to energy, energy from waste",Waste,Waste sector,NA,Municipal Solid Waste,5935973,tonnes,Potential/Ex Ante,Life cycle assessment,NA,Yes,4,No,NA,"Raw material extraction (electricity, ash, digestate), product manufacture, distribution, consumption",Regional Government,New South Wales,Australia,NA,No,NA,NA,Yes,sg_1,New South Wales,Australia,Region,AUS,-32,147,8176368,2021,East Asia and the Pacific,"Waste to energy, energy from waste",Waste and water treatment practices
27887,No,No,88,tCO2/year,1,2014,No,12,Motorized electric industrial vehicles,"Electric Mobility (EV, HEV)",Industry,Industrial plant,"Maniwa biomass base, 900 ton/month chip production",Production,900,ton/month,Potential/Ex Ante,Electricity consumption simulation,NA,Yes,5,No,NA,"Energy consumption, energy fuel replacement",City or Municipal Government,Maniwa,Japan,4,No,NA,NA,Yes,sg_2,Maniwa,Japan,City,JPN,35.083333,133.683333,44265,2018,East Asia and the Pacific,"Electric Mobility (EV, HEV)",Industrial facility improvements
27887,No,No,50,tCO2/year,1,2014,No,12,Photovoltaic power generation (PV),Solar PV energy,Industry,Industrial plant,"Maniwa biomass base, 900 ton/month chip production",NA,900,ton/month,Potential/Ex Ante,Electricity consumption simulation,NA,Yes,5,No,NA,"Energy consumption, energy fuel replacement",City or Municipal Government,Maniwa,Japan,4,No,NA,NA,Yes,sg_2,Maniwa,Japan,City,JPN,35.083333,133.683333,44265,2018,East Asia and the Pacific,Solar PV energy,Industrial facility improvements
27944,No,No,1741,tCO2E,1,Unclear,No,8,"Combined cooling, heating, and power - full load","Cogeneration, combined heat and power, tri-generation, combined heat, cooling, and power",Buildings,One building,"Hospital building, 70488 m^2 covered area",Building Area,70488,m^2,Achieved/Ex Post,Energy flow modeling,NA,Yes,2,No,NA,Energy consumption,City or Municipal Government,Shanghai,China,1,No,NA,NA,Yes,sg_2,Shanghai,China,City,CHN,31.22861111,121.4747222,23741000,2019,East Asia and the Pacific,"Cogeneration, combined heat and power, tri-generation, combined heat, cooling, and power",Building energy and heat systems
27944,No,No,2181.9,tCO2E,1,Unclear,No,8,"Combined cooling, heating, and power - minimum distance","Cogeneration, combined heat and power, tri-generation, combined heat, cooling, and power",Buildings,One building,"Hospital building, 70488 m^2 covered area",Building Area,70488,m^2,Achieved/Ex Post,Energy flow modeling,NA,Yes,2,No,NA,Energy consumption,City or Municipal Government,Shanghai,China,1,No,NA,NA,Yes,sg_2,Shanghai,China,City,CHN,31.22861111,121.4747222,23741000,2019,East Asia and the Pacific,"Cogeneration, combined heat and power, tri-generation, combined heat, cooling, and power",Building energy and heat systems
27944,No,No,2326.5,tCO2E,1,Unclear,No,8,"Combined cooling, heating, and power - following electric load","Cogeneration, combined heat and power, tri-generation, combined heat, cooling, and power",Buildings,One building,"Hospital building, 70488 m^2 covered area",Building Area,70488,m^2,Achieved/Ex Post,Energy flow modeling,NA,Yes,2,No,NA,Energy consumption,City or Municipal Government,Shanghai,China,1,No,NA,NA,Yes,sg_2,Shanghai,China,City,CHN,31.22861111,121.4747222,23741000,2019,East Asia and the Pacific,"Cogeneration, combined heat and power, tri-generation, combined heat, cooling, and power",Building energy and heat systems
